Library,API Name,Param,Value,Param Project Support,Param Change Frequency,Param G-mean,Param Likelihood,Param Impact,Param Work,Param Revision Support,Val Project Support,Val Change Frequency,Val G-mean,Val Likelihood,Val Impact,Val Work,Val Revision Support
tensorflow,tensorflow.nn.dynamic_rnn,1,,1.1527377521613833,27,5.578881546363693,4.613665334969191e-05,21.962209302325583,0.0010132628373747744,0.42648681486256956,,,,,,,
tensorflow,tensorflow.nn.dynamic_rnn,0,,0.8645533141210375,25,4.649067955303077,4.2719123471936955e-05,21.386363636363637,0.0009136067087975608,0.27275319555164335,,,,,,,
tensorflow,tensorflow.nn.dynamic_rnn,initial_state,,0.8069164265129682,21,4.11646024598469,3.588406371642704e-05,31.10924369747899,0.0011163260830101924,0.1475346830483889,,,,,,,
tensorflow,tensorflow.nn.dynamic_rnn,swap_memory,,0.23054755043227668,22,2.2521203585754668,3.759282865530452e-05,16.291666666666668,0.0006124498335093361,0.029754894060179272,,,,,,,
tensorflow,tensorflow.nn.relu,0,,3.170028818443804,126,19.985585583713064,0.00021530438229856226,27.145650708024274,0.005844577557783695,1.8386044954685776,,,,,,,
tensorflow,tensorflow.nn.relu,name,,1.037463976945245,34,5.939172940413365,5.8098007921834255e-05,22.84931506849315,0.001327499687857802,0.09050446943304528,,,,,,,
tensorflow,tensorflow.eye,dtype,default_float,0.1729106628242075,91,3.9667203477183612,0.00015549760943785052,88.5223880597015,0.013765019725013306,0.08306574591800048,0.11527377521613834,35,2.008626927173098,5.980677286071174e-05,111.28571428571429,0.006655639436927778,0.026035532302656865
tensorflow,tensorflow.eye,0,,0.4034582132564841,26,3.238813601408483,4.442788841081443e-05,56.7875,0.0025229487131291244,0.09918298020059758,,,,,,,
tensorflow,tensorflow.tensordot,2,,0.4034582132564841,34,3.703725050637596,5.8098007921834255e-05,21.46808510638298,0.0012472529785772504,0.05827000086785107,0.2881844380403458,32,3.0367584720044936,5.46804780440793e-05,22.454545454545453,0.0012278252797170534,0.05455063911032867
tensorflow,tensorflow.keras.layers.Lambda,0,,0.5763688760806917,27,3.94486497287026,4.613665334969191e-05,13.042105263157895,0.0006017190894765081,0.11777978898820961,,,,,,,
tensorflow,tensorflow.image.resize_images,1,,1.8443804034582134,44,9.008481434301865,7.518565731060904e-05,38.08730158730159,0.002863618805028673,0.1562131938159412,,,,,,,
tensorflow,tensorflow.image.resize_images,align_corners,False,0.4034582132564841,39,3.9667203477183612,6.664183261622164e-05,115.16666666666667,0.007674917722968193,0.022316170545134455,0.1729106628242075,35,2.4600555275942986,5.980677286071174e-05,255.85714285714286,0.015301990027647818,0.008678510767552288
tensorflow,tensorflow.greater,1,,0.8069164265129682,22,4.213331387783936,3.759282865530452e-05,57.64150943396226,0.0021669073875840625,0.13141744876579178,,,,,,,
tensorflow,tensorflow.FixedLenFeature,0,,1.440922190201729,55,8.902287372416994,9.398207163826129e-05,18.825581395348838,0.0017692671393295934,0.10662170371564239,,,,,,,
tensorflow,tensorflow.minimum,1,,1.2103746397694526,39,6.870561181665487,6.664183261622164e-05,42.56741573033708,0.002836770594006244,0.4413642618926592,,,,,,,
tensorflow,tensorflow.minimum,0,,0.9221902017291067,67,7.86045440899253,0.00011448725090479103,44.9155672823219,0.005142259820982211,0.469879368700331,,,,,,,
tensorflow,tensorflow.nn.top_k,k,,0.7492795389048991,24,4.240602425801973,4.101035853305948e-05,57.26086956521739,0.0023482887907843187,0.08554532042301541,,,,,,,
tensorflow,tensorflow.less,1,,0.9798270893371758,25,4.949310783677803,4.2719123471936955e-05,50.802919708029194,0.0021702561997421982,0.16985085359352337,,,,,,,
tensorflow,tensorflow.where,0,,1.1527377521613833,40,6.790398374650439,6.835059755509912e-05,41.723880597014926,0.002851852171123576,0.6645259673440038,,,,,,,
tensorflow,tensorflow.where,1,,1.2680115273775217,58,8.57581882900381,9.910836645489373e-05,45.68362831858407,0.004527629776387391,0.5603838381333763,,,,,,,
tensorflow,tensorflow.where,2,,1.095100864553314,36,6.278824023964942,6.151553779958921e-05,43.16771488469602,0.002655485196711408,0.591378519446063,,,,,,,
tensorflow,tensorflow.add_n,0,,1.095100864553314,32,5.9197320602968215,5.46804780440793e-05,25.857142857142858,0.001413880932282622,0.45996107068027126,,,,,,,
tensorflow,tensorflow.nn.sigmoid_cross_entropy_with_logits,labels,,0.9221902017291067,22,4.5042407171509335,3.759282865530452e-05,35.68181818181818,0.0013413804770188204,0.21820255644131467,,,,,,,
tensorflow,tensorflow.nn.sigmoid_cross_entropy_with_logits,logits,,0.7492795389048991,22,4.060067715680095,3.759282865530452e-05,34.021857923497265,0.0012789778754531472,0.22688106720886694,,,,,,,
tensorflow,tensorflow.abs,0,,1.5561959654178674,43,8.180246115672087,7.347689237173156e-05,32.35213675213675,0.0023771344701322933,0.7252755427168698,,,,,,,
tensorflow,tensorflow.contrib.rnn.DropoutWrapper,output_keep_prob,,0.4034582132564841,24,3.1117514550740744,4.101035853305948e-05,36.42857142857143,0.001493948775132881,0.05207106460531373,,,,,,,
